word	similarity
self-finance	1.0
crime-scene	1.0
tuxedo	1.0
shoot-em-ups	1.0
too-powerful	1.0
ski-masks	1.0
voir-dire	1.0
alreday	1.0
misled	0.974203743096
ninety	1.0
tenderloins	1.0
groundwater	1.0
meringue	1.0
environmetal	1.0
sympathize	1.0
yearbooks	1.0
weeks-old	1.0
pressurizing	1.0
battlefield	1.0
knee-socks	1.0
right	0.688287783927
old	0.596842864085
ole	1.0
insatiability	1.0
landfall	1.0
fixed-variable	1.0
midyear	0.825532001902
shirtsleeve	1.0
tournament	1.0
brefs	1.0
olp	1.0
mini-earthquakes	1.0
warpaint	1.0
stall-out	1.0
labyrinthine	1.0
intrigue-filled	1.0
polo-playing	1.0
animate	1.0
direct-to-user	1.0
preps	1.0
semiconductor-related	1.0
stride-for-stride	1.0
envirnonment	1.0
squeeze-outs	1.0
singer-actor	1.0
vibrance	1.0
ever-stronger	1.0
unificiation	1.0
rehearse	1.0
consitute	1.0
creative	0.206903286884
weighbridge	1.0
prefund	1.0
ruffles	1.0
imposes	0.899006125716
summoned	1.0
pondered	1.0
shrivelled	1.0
colleges.	1.0
donc	1.0
over-emphasised	1.0
co-religionists	1.0
curvaceous	1.0
extenuation	1.0
cryptolope	1.0
high-velocity	1.0
diltiazem	1.0
chaebols	1.0
shimmered	1.0
oscillating	1.0
terraces	1.0
tierces	1.0
minuit	1.0
interdisciplinary	1.0
stylish	1.0
catching	0.869934593988
terraced	1.0
falls	0.862349249219
emits	1.0
hardliners	1.0
body-bags	1.0
behaviors	1.0
slither	1.0
predisposition	1.0
site-support	1.0
erythematosus	1.0
grievously	1.0
disqualifier	1.0
cognizent	1.0
recollect	1.0
second-to-last	1.0
cohesively	1.0
concering	1.0
per-well	1.0
economically-backward	1.0
technology-intensive	1.0
disqualified	1.0
case-law	1.0
slightly	0.781335236479
meddle	1.0
agrred	1.0
flatbread	1.0
repsond	1.0
acquisition-hungry	1.0
happned	1.0
non-commitment	1.0
demotivated	1.0
rduire	1.0
ultra-liberalism	1.0
precuations	1.0
surounded	1.0
nonfinancial	1.0
clatter	1.0
juicing	1.0
stone-walled	1.0
false-positive	1.0
brick-building	1.0
foncier	1.0
consumer-products	1.0
pairs	1.0
photojournalists	1.0
career-boosting	1.0
governmen	1.0
mid-grade	1.0
echocardiographic	1.0
frazzled	1.0
telecommute	1.0
relucantly	1.0
debt-asset	1.0
complainants	1.0
sumptious	1.0
donor-recipient	1.0
long-duration	1.0
number	0.262322077692
uncluttered	1.0
brigadiers	1.0
assitance	1.0
sidelines	0.758961414301
triplets	1.0
unquoted	1.0
railraod	1.0
seethes	1.0
efficency	1.0
offet	1.0
underestimated	1.0
insurrection	1.0
offer	0.210441116465
understandably	0.960467904062
forming	0.971144458833
top-of-the-range	1.0
peshmergas	1.0
adrenaline-pumping	1.0
dickering	1.0
kreituss	1.0
notifications	1.0
talents	0.950812791652
multiprocessor	1.0
incorporation	1.0
underestimates	1.0
reinventing	1.0
adivsory	1.0
neuro	1.0
squalid	0.969733130187
puberty	1.0
anti-dilutive	1.0
onlooker	1.0
leaky	1.0
voire	1.0
execution-style	1.0
prosecutions	1.0
buy-write	1.0
equalization	1.0
unwelcoming	1.0
highest-grossing	1.0
whites-only	1.0
doomsters	1.0
egg-like	1.0
negativism	1.0
premire	1.0
fiefdoms	1.0
thresholds	1.0
non-reverting	1.0
entreprenerial	1.0
homogenous	1.0
karting	1.0
drip-feed	1.0
hyperallergic	1.0
bathrobe	1.0
wioll	1.0
backbench	1.0
extraordinarly	1.0
much-chronicled	1.0
black-market	1.0
pretrial	1.0
racially-charged	1.0
lightly-used	1.0
aircrew	1.0
coaliton	1.0
stainless-steel	1.0
smelt	0.931906497705
lungs	1.0
floor	0.326071769007
raunch	1.0
peptides	1.0
uttered	1.0
geographically	1.0
top-end	1.0
warms	1.0
zany	1.0
amicable	0.734281693761
ambitious	0.86535403563
acetaminophen	1.0
becuase	1.0
smell	0.950456295772
protestant	0.958440433868
droplets	1.0
steamship	1.0
truffles	1.0
well-heeled	0.950092562212
rehearsing	1.0
prosecutes	1.0
unkept	1.0
asterisk	1.0
round-the-world	1.0
propositon	1.0
non-cumulative	1.0
grinders	1.0
payscales	1.0
barrel-a-day	1.0
life-extension	1.0
non-kosher	1.0
bottle-necks	1.0
unspayed	1.0
carbon-in-leach	1.0
straight-party	1.0
warn	0.870516450472
glum-looking	1.0
cortege	1.0
expropriate	1.0
now-liquidated	1.0
cottonseed	1.0
soirees	1.0
packets	1.0
coastlines	1.0
broadband	1.0
white-minority	1.0
time	0.445675167937
push	0.567104110423
asli	1.0
banners	1.0
shrieking	1.0
piot	1.0
aslo	1.0
hpes	1.0
equalizer	1.0
restaurateurs	1.0
dummies	1.0
perch	0.963133606516
morgues	1.0
protozoan	1.0
presistently	1.0
basketballs	1.0
sermon-like	1.0
flush-out	1.0
throw-away	1.0
two-star	1.0
doyenne	1.0
sheet-fed	1.0
ad-interim	1.0
equalized	1.0
unamended	1.0
drug-possession	1.0
pototoes	1.0
investiagtion	1.0
ward	0.957631463313
hiccoughs	1.0
hotheads	1.0
aligned	0.895073661414
plainclothed	1.0
tetraethyl	1.0
nonsectarian	1.0
shellings	1.0
rappelle	1.0
plainclothes	1.0
federally-registered	1.0
pre-rental	1.0
carpenters	0.967005961397
easy-money	1.0
emirates	1.0
reregistration	1.0
thick-walled	1.0
slighest	1.0
busy	0.844699053711
fatigues	1.0
demerara	1.0
househoulds	1.0
resourceful	1.0
fabricators	0.951705305239
light-middleweight	1.0
right-sided	1.0
navigable	1.0
slick-fielding	1.0
inoculated	1.0
consolidation	0.87125006142
majeure	1.0
nephropathy	1.0
ever-wider	1.0
flag-carriers	1.0
drought-affected	1.0
alcoholics	1.0
mixed-member	1.0
bustle	1.0
anandamide	1.0
fullest	1.0
gaffers	1.0
betterment	1.0
thermoformed	1.0
once-proud	1.0
aftershocks	0.584224843921
slate-grey	1.0
mouldy	1.0
tricycle	1.0
deciliter	1.0
restuarants	1.0
vans	0.969818681022
four-to	1.0
liabilty	1.0
oft-mentioned	1.0
reclusive	1.0
bellyflop	1.0
finely-crafted	1.0
depository	0.745666418029
inclination	0.929112838239
dolars	1.0
unaware	0.960081704808
champagnes	1.0
oustide	1.0
presumptions	1.0
bulldozer	1.0
bulldozes	1.0
thinkers	1.0
rents	1.0
findings	0.706233650758
insignificant	0.868036957489
deutschen	1.0
near-dictatorial	1.0
prediction	0.880007443626
milligram	1.0
generalisations	1.0
inititives	1.0
droit	1.0
ball-bearings	1.0
crescent	1.0
family-dominated	1.0
cottages	0.960821022897
fasted	1.0
repeaters	1.0
roposal	1.0
wage-earner	1.0
uniting	1.0
application-independent	1.0
germ-free	1.0
idealistic	1.0
artist.	1.0
conventions.	1.0
proprieties	1.0
substative	1.0
triggerman	1.0
axel	1.0
duster-style	1.0
gold/platinum	1.0
large-calibre	1.0
excemptions	1.0
badge	1.0
bn	1.0
whch	1.0
often-fatal	1.0
totalling	1.0
canary-yellow	1.0
digitalization	1.0
by-products	1.0
lower-than-anticipated	1.0
agha	1.0
funeral	1.0
nine-year-long	1.0
deductability	1.0
anticoagulate	1.0
agreement	0.323293341477
proche	1.0
contemplate	1.0
fistfuls	1.0
militay	1.0
occupier	1.0
splice	1.0
demand-side	1.0
unrestrained	1.0
techical	1.0
restauranteurs	1.0
tachyarrhythmia	1.0
militas	1.0
smoothe	1.0
wood-free	1.0
ord.	1.0
once-golden	1.0
vice-governors	1.0
financiers	0.948152482385
white-tile	1.0
whupping	1.0
counter-claims	1.0
saws	1.0
vectors	1.0
spanning	1.0
eduction	0.962550885667
coolness	1.0
ourself	1.0
highest-priority	1.0
stock-exchange	1.0
insanitary	1.0
sawn	1.0
loteprednol	1.0
grand-final	1.0
long-disputed	1.0
milepost	1.0
addititional	1.0
confidentiality	1.0
melodious	1.0
evidentially	1.0
radish	1.0
barnstormed	1.0
prefer	0.751531647925
narrowcasting	1.0
extra-territorial	1.0
coinciding	1.0
own-purpose	1.0
overextending	1.0
ironical	1.0
deep-water	1.0
smallfry	1.0
mid-fielder	1.0
carbon-based	1.0
reinvestments	1.0
to-do	1.0
miles/hour	1.0
much-revered	1.0
distruction	1.0
single-parent	1.0
comsumer	1.0
concentrate	0.342396650879
homesick	1.0
newly-rich	1.0
float	0.886484716254
half-full	1.0
distancing	0.901625116331
anatomical	1.0
ammassed	1.0
filmy	1.0
one-line	1.0
tax-deduction	1.0
air-drop	1.0
films	0.745982488085
espre	1.0
electrolytic	0.561105536518
resuscitation	1.0
climax	1.0
dry-run	1.0
loving	1.0
peope	1.0
shiploading	1.0
series.	1.0
marbles	1.0
contibute	1.0
rockslide	1.0
leeches	1.0
clitoris	1.0
pre-flight	1.0
tailing	1.0
refrain	1.0
noncritical	1.0
social-democrat	1.0
post-communism	1.0
wellstream	1.0
appendix	1.0
geophysics	1.0
bellman	1.0
wicket-keeper	1.0
cross-ministry	1.0
lawnmowers	1.0
duty-unpaid	1.0
headphones	1.0
spearmint	1.0
leeched	1.0
logos	0.970240745963
polypeptide	1.0
wool	0.956787763625
changerooms	1.0
film.	1.0
separations	1.0
wiretapping	1.0
fantasises	1.0
willow-leaf	1.0
privy	1.0
laceration	1.0
much-praised	1.0
prive	1.0
acccounting	1.0
multi-family	0.959250204203
location-based	1.0
elaborating	1.0
fantasised	1.0
nosebleed	1.0
seeding	1.0
sheeting	1.0
compatiable	1.0
nonmilitary	1.0
countersuits	1.0
perceivable	1.0
romanticise	1.0
conspicously	1.0
mauled	1.0
defusing	1.0
romanticism	1.0
libero	1.0
unequalled	1.0
provder	1.0
lower-risk	1.0
bottom-lines	1.0
hard-to-please	1.0
offense	1.0
stockbroker	0.958046468155
snowballed	1.0
evidently	1.0
mini-applications	1.0
governable	1.0
flavonoids	1.0
final-stage	1.0
preempted	1.0
heart-assist	1.0
tinnitus	1.0
silos	1.0
vote-pulling	1.0
coyotes	1.0
divided	0.840025819061
particulars	1.0
poking	1.0
co-ruling	1.0
level-three	1.0
immune	0.810813317439
crackled	1.0
self-critical	1.0
lenghten	1.0
northwards	1.0
exarcebated	1.0
one-metre	1.0
divider	1.0
pendency	1.0
forgave	1.0
suspectible	1.0
sandbagged	1.0
chillies	1.0
strictness	1.0
explorer	1.0
rigors	1.0
technocrat	1.0
lower-profit	1.0
high-cap	1.0
coolheaded	1.0
emissions-testing	1.0
heaing	1.0
convaincre	1.0
explored	1.0
causus	1.0
six-percent	1.0
cardiac	1.0
such	0.378812750815
suck	1.0
dove	1.0
hatched	1.0
guinea-pig	1.0
hydro-turbine	1.0
formner	1.0
sponsorhip	1.0
epicentre	1.0
varieties	0.960910139383
four	0.582338920331
injury-hit	1.0
pre-announcements	1.0
mid-to	1.0
citrines	1.0
pro-labour	1.0
cashflows	1.0
strenthen	1.0
castings	1.0
truck	0.475169010052
irked	1.0
gendarmerie	1.0
bandwagons	1.0
truce	1.0
exaggerates	1.0
petit-point	1.0
hematopoietic	1.0
labour-intensive	1.0
pre-suspension	1.0
unsolicited	1.0
circulatory	1.0
tilt-rotor	1.0
lighter	0.958269294368
credit-loss	1.0
noteworthy	1.0
sell-off	0.942333180367
princelings	1.0
heraldic	1.0
trans-european	1.0
hard-living	1.0
moneylending	1.0
course	0.196802013623
stitches	1.0
incapacity	1.0
tto	1.0
dye	1.0
headings	1.0
metalurgical	1.0
merino	1.0
then-director	1.0
managerially	1.0
animal-feed	1.0
shudders	1.0
softwear	1.0
down-at-heel	1.0
derive	1.0
yawning	1.0
haughty	0.914047509187
court-reporting	1.0
explosin	1.0
recertification	1.0
paraded	1.0
beinge	1.0
councillor	1.0
dya	1.0
multi-power	1.0
nannies	1.0
cryptosporidium	1.0
hashish	1.0
decreased	0.910220407801
bipartisan	1.0
demanning	1.0
parades	1.0
deviant	1.0
coincidental	1.0
downsizing	0.97207211406
conveying	1.0
retails	1.0
stonings	1.0
executors	1.0
smallholder	1.0
smarter	1.0
illogically	1.0
peroxyhydrate	1.0
withdrawal	0.374864164001
executory	1.0
brainwave	1.0
pock-marked	1.0
retrain	1.0
panetone	1.0
points-of-presence	1.0
compelled	1.0
smarten	1.0
realities	0.87711706096
opposition-aligned	1.0
servers	1.0
compositive	1.0
communist-run	1.0
smarted	1.0
firming	1.0
double-whammy	1.0
ranitidine	1.0
message-waiting	1.0
maize/corn	1.0
follwed	1.0
dampner	1.0
suspendu	1.0
internationalists	1.0
tyremakers	1.0
diagram	1.0
paramilitaries	1.0
gravy	0.957542062697
mujahid	1.0
snow-hit	1.0
defueling	1.0
water-well	1.0
re-employment	1.0
blockboard	1.0
turtle	0.968784492129
ovr	1.0
riposted	1.0
anti-ulcer	1.0
re-organization	1.0
self-employment	1.0
expectedly	1.0
defence-minded	1.0
sulphates	1.0
eastern-central	1.0
schoolrooms	1.0
commencing	1.0
gloomy-looking	1.0
digital-television	1.0
sexually	1.0
methotrexate	1.0
regionally	1.0
sulphated	1.0
goalscorer	1.0
predefined	1.0
re-employ	1.0
flour-dusted	1.0
two-fold	1.0
unprinted	1.0
aircaft	1.0
transistor	1.0
sunburnt	1.0
post-operative	1.0
man-marking	1.0
non-inflationary	1.0
dethroning	1.0
bll	1.0
boundless	1.0
penguins	1.0
shameless	1.0
vice-executive	1.0
inconspicuously	1.0
formula	0.760656014594
reexamination	1.0
sainthood	1.0
non-skilled	1.0
granites	1.0
complimented	1.0
abberation	1.0
slightness	1.0
prostitutes	0.975398600217
rural-urban	1.0
in-market	1.0
remainded	1.0
post-nuclear	1.0
seventh	0.665260784656
scornful	1.0
neeeds	1.0
quite	0.728941954897
prostituted	1.0
re-release	1.0
pled	1.0
besides	0.726253776686
vegetarians	1.0
quits	1.0
homeopathic	1.0
unnamed	1.0
lead-free	1.0
seventy	1.0
repesent	1.0
expanding	0.816901932179
training	0.940826755622
minders	1.0
well-attired	1.0
silhouetted	1.0
forego	1.0
resource	0.927689642125
undisguised	1.0
punk	1.0
bassi	1.0
spending	0.627917196835
silhouettes	1.0
immeidately	1.0
separator	1.0
massive	0.312202679507
routes	0.809747886823
router	1.0
inducing	1.0
globe-girdling	1.0
puny	0.964746663778
supresses	1.0
lock-out	1.0
number-one	1.0
half-naked	1.0
recapitalizing	1.0
reveals	0.96983137
quintuple	1.0
clause	1.0
ove	1.0
slightly-built	1.0
interpret	0.793068429627
conscientiously	1.0
reopen	0.756364882906
meticais	1.0
decontrolling	1.0
fillip	1.0
spanish	0.762706749501
tipster	1.0
waiting-room	1.0
monks	1.0
procyclical	1.0
aircraft-leasing	1.0
higher-paid	1.0
information-driven	1.0
destined	1.0
appreciations	1.0
kabuya	1.0
off-form	1.0
judgements	1.0
twenties	0.900652035776
draft	0.955972305754
dissipate	0.956075585578
separatists	1.0
realization	1.0
electrograms	1.0
out-moded	1.0
time-of-use	1.0
fullfil	1.0
mamber	1.0
violated	0.782779232
dcisions	1.0
soft-core	1.0
initiations	1.0
notesin	1.0
starfish	1.0
pacifists	1.0
provinc	1.0
re-build	1.0
sligtly	1.0
inventory-to-sales	1.0
perpetuation	1.0
lifesaving	1.0
provine	1.0
odometers	1.0
veers	1.0
ridiculous	0.968431222016
situationin	1.0
suit-and-tie	1.0
tin-shed	1.0
chilblains	1.0
over-cooked	1.0
pheasants	1.0
nine-year	1.0
waylaid	1.0
structure.	1.0
off-ice	1.0
toughtest	1.0
agregate	1.0
switch-gear	1.0
fledglings	1.0
mycobacterial	1.0
main-line	1.0
tomographic	1.0
standardises	1.0
zero-visibility	1.0
eurosceptic	1.0
siding	1.0
race-fixing	1.0
glossy	1.0
idealogue	1.0
coninue	1.0
parallelled	1.0
radiologist	1.0
responsbile	1.0
cowed	1.0
page.	1.0
blueprint	1.0
sai	1.0
anti-sex	1.0
sal	1.0
sac	1.0
kaleidoscopic	1.0
parking	0.800866130383
de-centralize	1.0
afternoons	0.960920955394
sae	1.0
sad	0.970975341231
picketing	1.0
say	0.427071701461
sax	1.0
cigarette-related	1.0
fresheners	1.0
financier	0.859856993995
foiled	0.972869780807
flatness	0.961771382583
inhibiting	1.0
rainwater	1.0
sap	0.952080616834
saw	0.529962067621
well	0.727869728744
preservative	1.0
sat	0.824190735553
co-president	1.0
skylift	1.0
military-to-military	1.0
handicraft	1.0
butters	1.0
nots	1.0
defaced	1.0
unsuitable	1.0
letters.	1.0
aside	0.879814780404
seven-percent	1.0
underpaid	1.0
note	0.568494826929
checkerboard	1.0
unsuitably	1.0
politcal	1.0
roadside	1.0
notm	1.0
body-checking	1.0
hedonistic	1.0
encouraged	0.553057163286
tax-hiking	1.0
co-investor	1.0
joint-lead	1.0
butterfly	1.0
full-level	1.0
slicked	1.0
threadlike	1.0
secound	1.0
lifespans	1.0
by-play	1.0
stone-throwers	1.0
knew	0.724543551348
screw-on	1.0
outduelled	1.0
elemedia	1.0
unattractively	1.0
render	1.0
barrels-per-day	1.0
lionising	1.0
remarks	0.546643271179
knee	1.0
blandishments	1.0
pager	1.0
pages	0.453423003718
demountable	1.0
impoverishing	1.0
yesteray	1.0
overtakes	1.0
mortgage	0.378815462499
montage	1.0
bicyclist	1.0
sale	0.249625081547
defeating	1.0
bio-mass	1.0
something.	1.0
crime-hit	1.0
makin	1.0
butchered	1.0
non-socialist	1.0
whitegoods	1.0
revelaed	1.0
not.	1.0
salt	0.829936106968
review	0.794934158106
no-fly-zones	1.0
annoncement	1.0
leather-clad	1.0
enterpreneur	1.0
homespun	1.0
calici	1.0
hustings	1.0
grilling	1.0
cosmodrome	1.0
new-born	1.0
propagandist	1.0
safari-style	1.0
commissary	1.0
ringgits	1.0
coldest	1.0
recomendation	1.0
outragous	1.0
investigatiors	1.0
urgings	1.0
commissars	1.0
slot	0.960425112138
belittled	1.0
co-pilots	1.0
slow	0.603360425587
slop	0.966714593707
interrogations	1.0
consequtive	1.0
materials-handling	1.0
harangue	1.0
goind	1.0
foward	1.0
tears	1.0
slog	1.0
oversubscription	1.0
seperated	1.0
uppermost	1.0
charters	1.0
blinds	1.0
wilfully	1.0
child-murder	1.0
dispute	0.497180869095
tax-lien	1.0
lead-times	1.0
non-grata	1.0
sheltering	1.0
trickles	1.0
dissimilar	1.0
reportedly	0.709244602791
digitize	1.0
occupation	0.789991758415
seemless	1.0
condemning	0.941463105408
panic-stricken	1.0
d'affaires	1.0
apportioning	1.0
land-values	1.0
anti-incumbent	1.0
sidestepping	1.0
inuit	1.0
outlet	1.0
southside	1.0
inducements	1.0
drawer	1.0
immesurably	1.0
infringes	1.0
prime	0.5008659079
uneven	0.958927995029
keiretsu	1.0
shallow-water	1.0
prima	1.0
lanscape	1.0
beerhalls	1.0
moneychangers	1.0
prossible	1.0
festivities	1.0
borrow	0.873557350927
absurdly	1.0
non-database	1.0
skyline	1.0
overreaction	1.0
roger	0.767512319236
toying	1.0
landlord	1.0
marred	0.880626764906
where	0.534732023597
two-motor	1.0
sirens	1.0
conditionned	1.0
subversives	1.0
culling	1.0
breathtaking	0.669755417909
www.bts.gov	1.0
behoves	1.0
flask	1.0
gangster	1.0
triumphalist	1.0
flameproof	1.0
horned	1.0
price-stability	0.960451591011
mystics	1.0
job.	1.0
savoured	1.0
no-one	1.0
purest	1.0
uncompelling	1.0
once-strong	1.0
first-line	1.0
brave	0.860480004013
dishoarding	1.0
immiment	1.0
jumped	0.275465362541
twice-yearly	1.0
prematurely-born	1.0
mops	1.0
comissioning	1.0
multi-industrial	1.0
rumour-mill	1.0
second-preference	1.0
bureau	0.34623790979
buying-in	1.0
comp	1.0
situation-specific	1.0
surfboards	1.0
forsake	1.0
jumper	1.0
fight	0.61742499334
fast-talking	1.0
jobs	0.330346730455
mature	0.819603003817
debut	0.678499278943
suppresses	1.0
centrepieces	1.0
dome	1.0
twaddle	1.0
fairplay	1.0
gratefully	1.0
co-opting	1.0
spokes	1.0
amore	1.0
moviemaking	1.0
jobn	1.0
spark	1.0
concrete-type	1.0
suppressed	1.0
foces	1.0
hotel/motel	1.0
quack	1.0
cardio-thoracic	1.0
congregations	1.0
farcical	1.0
transnational	1.0
self-serving	1.0
attatched	1.0
locution	1.0
jokers	1.0
thickly	1.0
consulations	1.0
madcap	1.0
polygamy	1.0
dethronement	1.0
anti-integration	1.0
belly-up	1.0
receipts	0.571637369206
now-defunct	1.0
insignia	1.0
half-hit	1.0
scrapheap	1.0
coffin-like	1.0
hollowing	1.0
re-equipment	1.0
addressable	1.0
credit-quality	1.0
furthered	1.0
coma	1.0
feinted	1.0
dominate	0.958621356674
whinger	1.0
boar	1.0
discolored	1.0
extinct	1.0
crew	0.739523662556
minicabs	1.0
thyratron	1.0
boat	0.95580562814
non-generation	1.0
fitful	1.0
plantation	1.0
ex-lover	1.0
cities	0.595603216623
companionship	1.0
testimonial	1.0
infrastrcuture	1.0
stretch	0.692771123518
opporunity	1.0
oddity	0.962359880536
airliner	1.0
airlines	0.369915108932
mutinous	1.0
theat	1.0
meeing	1.0
racier	1.0
vials	1.0
non-colonial	1.0
isthmus	0.909607860883
semi-firm	1.0
ill-at-ease	1.0
demanding	0.903237753706
reflective	1.0
cowboys	0.947738765094
byes	1.0
diatribe	1.0
lawnmower	1.0
potshots	1.0
pratically	1.0
top-off	1.0
lanes	1.0
enlisted	0.963111312365
life-giving	1.0
starters	1.0
ethical	0.954147696
coughing	1.0
agancy	1.0
sincerely	0.974413396713
chlorofluorocarbon	1.0
quarantined	1.0
rekindled	1.0
adressed	1.0
observe	0.951865903878
croneyism	1.0
stalemate	1.0
quarantines	1.0
unclouded	1.0
dictate	1.0
offput	1.0
spillover	1.0
colluding	1.0
missions	1.0
blow-torch	1.0
clears	0.713572506574
rebel-infested	1.0
twice-monthly	1.0
corporatise	1.0
cash-paying	1.0
over-rule	1.0
franaise	1.0
prominence	1.0
ambasador	1.0
half-centuries	1.0
jursidiction	1.0
extravagent	1.0
invoking	1.0
pacers	1.0
pacients	1.0
collarless	1.0
blackhawk	1.0
brahmins	1.0
constituency	0.704442492212
limitations	0.923387042442
virtuouso	1.0
nondiscriminatory	1.0
twisty	1.0
reinstituting	1.0
educations	1.0
cafes	1.0
franais	1.0
prevalence	1.0
etext	1.0
glanced	0.968488941541
twists	0.97722782159
changes.	1.0
anit-aircraft	1.0
advanced-technology	1.0
privately-operated	1.0
blah	1.0
oil-for-arms	1.0
anim	1.0
canot	1.0
drug-trafficking	1.0
cardio	1.0
casings	0.962737736704
indigenously	1.0
fame	0.897014657786
compatriots	0.959485366461
then-regular	1.0
spunk	1.0
propagation	1.0
plate-glass	1.0
animal-to-human	1.0
preparatory	1.0
scientifically	1.0
helpfully	1.0
surveillance	0.96195144728
mobster	0.968593300837
biopsy-proven	1.0
underestimate	1.0
vandalism	1.0
anti-spill	1.0
unhygienic	1.0
weight-lifting	1.0
vandalise	1.0
faclity	1.0
atherosclerosis	1.0
public-at-large	1.0
pharmeceuticals	1.0
singapore	0.581186925383
four-under	1.0
one-hundredths	1.0
reverts	1.0
births	0.904511032918
husting	1.0
anti-privatisation	1.0
anti-marijuana	1.0
domineering	1.0
wargame	1.0
plantiff	1.0
culled	1.0
caption	1.0
devolved	1.0
renewable	1.0
newswires	1.0
officals	0.96638368559
politicisation	1.0
home-related	1.0
maches	1.0
sub-account	1.0
signed-off	1.0
killled	1.0
unsavory	1.0
circuit.	1.0
pewter	1.0
post-forum	1.0
therapy	0.841252845993
grumpy	1.0
dreamtime	1.0
like-sized	1.0
scholarship	1.0
gdp	1.0
summer	0.388131460769
sprayed	1.0
over-enthusiastic	1.0
standards-setting	1.0
significiantly	1.0
army-run	1.0
wreaks	1.0
runoffs	1.0
west-to-east	1.0
amalgamate	1.0
slimy	1.0
demagogical	1.0
encircled	1.0
scrape	1.0
summed	0.872920624633
vamp	1.0
debriefings	1.0
inaudible	1.0
co-marketer	1.0
trimmings	1.0
vice-chancellor	1.0
ironwork	1.0
crammers	1.0
deceiving	1.0
interstitial	1.0
cumulating	1.0
basic-level	1.0
retinue	1.0
briefings	1.0
knock-about	1.0
con-artists	1.0
geological	1.0
forecaster	1.0
war-related	1.0
doyen	1.0
franchise-owned	1.0
whipsawing	1.0
coded	0.973252197628
eyar	1.0
after-effects	1.0
defection	0.95809241011
robotics	1.0
multi-layer	1.0
investiture	1.0
acronymn	1.0
repellents	1.0
loose-leaf	1.0
patrollers	1.0
overlending	1.0
equaivalent	1.0
countrywide	1.0
bandage	1.0
computer-delivered	1.0
photoresist	1.0
transcended	1.0
comrade	0.820316642098
boycotted	1.0
single-season	1.0
vague	1.0
corn-derived	1.0
meat	1.0
oonly	1.0
degenerative	1.0
irreversable	1.0
north-westerly	1.0
stranger	0.951047101285
schools	0.845235690058
nutrients	1.0
wordless	1.0
re-insurance	1.0
discarded	0.792220588321
phenylethylamine	1.0
tsunami	1.0
inter-affiliate	1.0
radio-communication	1.0
assists	0.970874694241
offenders	0.955510252873
non-hazardous	1.0
colon	1.0
glycol	1.0
stationary	1.0
assertions	1.0
steeltown	1.0
bankruptcies	1.0
sleepless	1.0
sulfates	1.0
topmaking	1.0
pushy	0.966263363689
gaggle	1.0
exchange-control	1.0
pulled-up	1.0
curator	1.0
heartlands	1.0
neuromonitoring	1.0
elements	0.785566597301
members.	1.0
underplaying	1.0
misapplying	1.0
reigning	1.0
all-weather	1.0
scandals	0.962820031177
poll	0.432041841417
casuality	1.0
beginnings	0.95252854138
cheap-to-produce	1.0
chip-maker	1.0
avge	1.0
noon	0.776339619021
attacks.	1.0
searing	1.0
overthere	1.0
pathogenesis	1.0
macular	1.0
organsiations	1.0
swathing	1.0
colostomy	1.0
infill	1.0
poli	1.0
noor	1.0
pre-crash	1.0
hand-written	1.0
avgs	1.0
cephalosporin	1.0
simulataneous	1.0
mainport	1.0
frost-free	1.0
scientific	0.882062096258
power	0.556680561421
double-homicide	1.0
acquisiton	1.0
anti-euthanasia	1.0
industry-related	1.0
spadework	1.0
opearting	1.0
forgetfulness	1.0
d'exploitation	1.0
acquisitor	1.0
instructing	0.972604168714
infected	0.869184385695
oro	1.0
ducking	1.0
fully-digital	1.0
longer-form	1.0
interleukin	1.0
headdress	1.0
avg.	1.0
line-outs	1.0
anti-trafficking	1.0
operatives	0.912665915832
howard	0.968121016208
lamp-post	1.0
slender	1.0
encephalitis	1.0
belligerants	1.0
bankruptcy-related	1.0
pessimistically	1.0
stipulations	1.0
apostate	1.0
neighbor	0.859130531004
clearity	1.0
localism	1.0
non-transparent	1.0
inner-west	1.0
stony	1.0
diversely	1.0
gargoyle	1.0
filmmakers	1.0
extrernal	1.0
low-to-moderate	1.0
marshmallow	1.0
lige	1.0
reconnu	1.0
crewcut	1.0
market-leading	1.0
calmly	1.0
derogating	1.0
wads	1.0
overheating	1.0
re-appraised	1.0
computer-activated	1.0
mistiming	1.0
certifying	1.0
bargain-basement	0.959699548913
power-base	1.0
businesmen	1.0
two-and-a-half-week	1.0
non-commercial	1.0
over-the-year	1.0
racquet	1.0
acidly	1.0
maxium	1.0
legacy	1.0
reinsurers	0.957214482663
business-savvy	1.0
profanities	1.0
multi-language	1.0
refugeees	1.0
baton-charged	1.0
viscious	1.0
encylopaedia	1.0
firman	1.0
myths	1.0
hangdog	1.0
hydrochlorofluorocarbons	1.0
percussive	1.0
investories	1.0
convertibility	1.0
capital-raising	1.0
hived	1.0
innovated	1.0
project	0.296227506778
uncompetitiveness	1.0
switchyard	1.0
complete	0.693930793222
mourns	1.0
outcrop	1.0
end-consumers	1.0
fiendishly	1.0
inflaming	1.0
center-west	1.0
plucks	1.0
services.	1.0
elimination	0.963298406208
lampoons	1.0
technologies	0.621074783164
marital	1.0
parts-making	1.0
cords	1.0
plucky	1.0
pleasers	1.0
regimen	1.0
darken	1.0
critizised	1.0
garlands	1.0
sensivity	1.0
reasoned	0.924188165786
one-hander	1.0
unveils	0.959332463163
